thisRow.t,notes,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial_text.started,text_14.started,key_resp_18.started,trial_text.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,start.started,text_15.started,key_resp_19.started,start.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,catch1.started,sound_14.started,key_resp_20.started,ct1_2.started,ct1_2.stopped,ct2_2.started,ct2_2.stopped,ct3_2.started,ct3_2.stopped,ct4_2.started,ct4_2.stopped,ct5_2.started,ct5_2.stopped,key_resp_20.stopped,catch1.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,c1.started,slider_1.started,text_4.started,slider_1.stopped,text_4.stopped,c1.stopped,slider_1.response,slider_1.rt,trial1.started,sound_18.started,key_resp_43.started,target_11.started,target_11.stopped,target2_11.started,target2_11.stopped,target3_11.started,target3_11.stopped,key_resp_43.stopped,trial1.stopped,key_resp_43.keys,key_resp_43.rt,key_resp_43.duration,trial2.started,sound_19.started,key_resp.started,target.started,target.stopped,target2.started,target2.stopped,target3.started,target3.stopped,key_resp.stopped,trial2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial3.started,sound_20.started,key_resp_44.started,target_12.started,target_12.stopped,target2_12.started,target2_12.stopped,target3_12.started,target3_12.stopped,key_resp_44.stopped,trial3.stopped,key_resp_44.keys,key_resp_44.rt,key_resp_44.duration,trial4.started,sound_21.started,key_resp_45.started,target_13.started,target_13.stopped,target2_13.started,target2_13.stopped,target3_13.started,target3_13.stopped,key_resp_45.stopped,trial4.stopped,key_resp_45.keys,key_resp_45.rt,key_resp_45.duration,trial5.started,sound_23.started,key_resp_47.started,target_15.started,target_15.stopped,target2_15.started,target2_15.stopped,target3_15.started,target3_15.stopped,key_resp_47.stopped,trial5.stopped,key_resp_47.keys,key_resp_47.rt,key_resp_47.duration,trial6.started,sound_22.started,key_resp_46.started,target_14.started,target_14.stopped,target2_14.started,target2_14.stopped,target3_14.started,target3_14.stopped,key_resp_46.stopped,trial6.stopped,key_resp_46.keys,key_resp_46.rt,key_resp_46.duration,trial7.started,sound_24.started,key_resp_48.started,target_16.started,target_16.stopped,target2_16.started,target2_16.stopped,target3_16.started,target3_16.stopped,key_resp_48.stopped,trial7.stopped,key_resp_48.keys,key_resp_48.rt,key_resp_48.duration,trial8.started,sound_25.started,key_resp_49.started,target_17.started,target_17.stopped,target2_17.started,target2_17.stopped,target3_17.started,target3_17.stopped,key_resp_49.stopped,trial8.stopped,key_resp_49.keys,key_resp_49.rt,key_resp_49.duration,trial9.started,sound_26.started,key_resp_50.started,target_18.started,target_18.stopped,target2_18.started,target2_18.stopped,target3_18.started,target3_18.stopped,key_resp_50.stopped,trial9.stopped,key_resp_50.keys,key_resp_50.rt,key_resp_50.duration,trial10.started,sound_27.started,key_resp_51.started,target_19.started,target_19.stopped,target2_19.started,target2_19.stopped,target3_19.started,target3_19.stopped,key_resp_51.stopped,trial10.stopped,key_resp_51.keys,key_resp_51.rt,key_resp_51.duration,end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0496765999996569,6.148326799999268,['y'],[6.065483399999721],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,6.148707499998636,6.160644300000058,6.160644300000058,22.0448293999998,y,15.879005300001154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,22.04486099999849,22.059622099999615,22.059622099999615,27.61037049999868,y,5.544443099999626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,27.61039299999902,27.67604585999834,27.67694990000018,29.626000499998554,31.62595499999952,35.62553769999977,37.62556570000015,41.62539639999886,43.62505619999865,47.62490230000003,49.62490209999851,53.62484409999888,55.62446199999977,57.69399650000014,57.608830399998624,"['left', 'left', 'right', 'left', 'right']","[3.3383616999999504, 8.423673399998734, 14.303603000000294, 20.871225999999297, 26.36533210000016]","[None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,72.62796119999985,72.69028115999936,72.68175189999965,74.6401251999996,76.64002169999912,80.639645199999,82.63953690000017,86.6395223999989,88.63924529999895,92.6388578999995,94.63901289999922,98.63871349999863,100.63832919999913,102.66298279999864,102.62253359999886,"['left', 'left', 'right', 'left', 'right']","[3.6345347999995283, 8.502191499999753, 14.467756500000178, 20.29825189999974, 26.473441100000855]","[None, None, None, None, None]",57.63472169999841,57.69399650000014,57.69399650000014,72.68175189999965,72.68175189999965,72.627932899999,9.0,11.654081799999403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.64618439999867,102.66298279999864,102.66298279999864,117.90314519999993,117.90314519999993,117.64191589999973,9.0,2.8571505999989313,117.64202299999852,117.90409363999788,117.90314519999993,119.65400549999868,121.65391839999938,125.65361429999939,127.65354809999917,131.65341929999886,133.65317329999925,237.6731724000001,237.6316814999991,"['space', 'space', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'left', 'left', 'space', 'right', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right']","[1.2671830999988742, 2.200802699999258, 8.458681299998716, 14.109591200000068, 20.522661599999992, 26.39210869999988, 32.92264989999967, 38.46343999999954, 44.293490799998835, 50.098077399999966, 56.071297599999525, 63.53586879999966, 68.43201469999985, 74.16564370000015, 80.07156070000019, 86.95059079999919, 93.90207849999933, 98.10175209999943, 105.19645019999916, 110.22163980000005, 116.31513929999892]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.65592409999954,237.6731724000001,237.6731724000001,252.88840219999838,252.88840219999838,252.65044959999977,9.0,2.323038799999267,,,,,,,,,,,,,,,252.65047129999948,252.89608879999741,252.88840219999838,254.66309910000018,256.6629861000001,260.6628456999988,262.662714099999,266.66247849999854,268.6624617999987,372.6722734999985,372.64086139999927,"['space', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'right', 'left', 'left', 'right', 'left', 'left', 'right', 'left', 'space', 'right', 'left']","[2.449225000000297, 8.208154699999795, 14.158153300000777, 20.51922689999992, 27.03232030000072, 32.533223700000235, 38.617426500000875, 44.21198910000021, 56.2482428000003, 63.99332150000009, 68.47902009999962, 74.9114325999999, 80.96745419999934, 86.16734779999933, 92.94070869999996, 99.08534270000018, 105.31323990000055, 110.18578379999963, 116.4834609999998]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.6564245999998,372.6722734999985,372.6722734999985,387.8823564999984,387.8823564999984,387.6431877999985,8.0,2.5157448000009026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.6432090999988,387.88867969999865,387.8823564999984,389.65543179999986,391.65534990000015,395.65526879999925,397.6551767000001,401.65498449999905,403.6546140999999,507.6724908999986,507.6332515999984,"['space', 'left', 'right', 'right', 'left', 'right', 'right', 'left', 'left', 'right', 'left', 'right', 'space', 'left', 'space', 'left', 'left', 'space', 'right']","[3.0851400999999896, 8.302276599999459, 14.722564199999397, 20.075631199999407, 26.13433459999942, 33.288345999999365, 38.08807499999966, 44.26268659999914, 50.259246199999325, 56.77234300000055, 62.33843379999962, 68.0976112999997, 75.47902479999902, 80.03788779999923, 87.03070370000023, 98.05512849999832, 104.2443656000014, 110.94845950000126, 117.64182410000103]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.6556392000002,507.6724908999986,507.6724908999986,522.8703521999978,522.8703521999978,522.6519712999998,9.0,2.141846800001076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.6519907999991,522.88095866,522.8703521999978,524.6644962000009,526.6644214999997,530.6640129999996,532.663961100001,536.6637334999996,538.6634599000008,642.6817787999989,642.6420598999994,"['space', 'left', 'left', 'left', 'right', 'left', 'space', 'left', 'left', 'left', 'left', 'right', 'left', 'right', 'right', 'left', 'left', 'right', 'left', 'right']","[2.9496698000002652, 8.294860199999675, 14.422741299997142, 20.928037399997265, 27.237988699998823, 33.084216999999626, 39.321341799997754, 44.560584999999264, 50.531644899998355, 56.23357549999855, 62.846505499997875, 69.39228309999817, 74.19351359999928, 81.27734789999886, 86.14286109999739, 93.1036783999989, 98.18413409999994, 104.60250679999808, 110.65250580000065, 116.88600619999852]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.665587999998,642.6817787999989,642.6817787999989,657.8777160000009,657.8777160000009,657.6620200999987,9.0,2.2742661999982374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.6620448999984,657.8897085599965,657.8777160000009,659.6732977999982,661.6735265999978,665.6729037999994,667.6729243999998,671.6727464999985,673.6724677000002,777.6837236999982,777.6509456999975,"['space', 'space', 'left', 'right', 'right', 'left', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'left', 'right', 'space', 'right', 'left']","[3.1958375000031083, 9.317993200002093, 14.26187480000226, 20.705361100001028, 26.760872100003326, 32.3589436000002, 38.132423500002915, 44.22028020000289, 50.81413020000036, 56.194547000002785, 62.90608990000328, 68.77021480000258, 74.87317900000198, 80.67170230000193, 86.26316990000123, 92.25186780000149, 98.77726940000139, 104.12713350000195, 110.33561490000284, 116.53690439999991]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,792.6534085000003,792.7158287599977,792.7089614999986,794.665820799999,796.6654624999992,800.665272100001,802.6653476999982,806.6651560999981,808.6648831000002,812.6647329999996,814.6644675999978,818.6643978999982,820.6641196,822.6826305999984,822.6482238000008,"['space', 'left', 'right', 'left', 'right']","[3.317488199998479, 8.532547399998293, 15.299958600000537, 20.256563700000697, 26.53822659999787]","[None, None, None, None, None]",777.6666443999984,777.6837236999982,777.6837236999982,792.7089614999986,792.7089614999986,792.6533878999999,10.0,3.298063899997942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.6655078999993,822.6826305999984,822.6826305999984,837.8821853999998,837.8821853999998,837.6676086999996,10.0,2.6468760000025213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.667629900001,837.8965183599976,837.8821853999998,839.6794946999999,841.6797511999994,845.6793276000008,847.6794380999982,851.6792215000005,853.678855600001,957.6942302000007,957.6576406999975,"['space', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'right', 'space', 'left', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left']","[3.114738700001908, 8.172173900002235, 14.095875499999238, 20.201189400002477, 27.120310000002064, 38.150891400000546, 44.795257100002345, 50.24570640000093, 56.15365490000113, 62.27885830000014, 68.95516370000041, 75.3207003000025, 80.99371600000086, 87.17456510000193, 92.54307899999912, 98.91826690000016, 104.15506979999918, 110.90694939999958, 116.46647560000201]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.6756875999981,957.6942302000007,957.6942302000007,972.8876767999991,972.8876767999991,972.6767018999981,9.0,2.728225700000621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.6767225999993,972.8888413199993,972.8876767999991,974.6887694999987,976.6885631999994,980.6884418999998,982.6883364000005,986.6880565999982,988.6879265000007,1092.7029696000009,1092.666514999999,"['space', 'right', 'left', 'right', 'space', 'left', 'space', 'left', 'left', 'left', 'space', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'left', 'right']","[2.1395809999994526, 8.207390899999154, 14.14833450000151, 20.191495800001576, 26.13868569999977, 32.68913360000079, 39.295301300000574, 44.800949699998455, 50.92156890000115, 56.4387186999993, 63.25635300000067, 68.94672659999924, 74.96243699999832, 81.9438158999983, 86.08866810000109, 92.80920100000003, 99.32237929999974, 104.86368410000068, 111.25876010000138, 116.6491892999984]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.685505200001,1092.7029696000009,1092.7029696000009,1107.8966653999978,1107.8966653999978,1107.6854207999986,9.0,3.4276881000005233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.685443100001,1107.8977215199984,1107.8966653999978,1109.6979112999998,1111.6978548999996,1115.6972990999984,1117.6973264999997,1121.6971147999993,1123.6968269000008,1227.7044492000005,1227.6751901999978,"['left', 'right', 'left', 'left', 'right', 'left', 'left', 'space', 'right', 'left', 'right', 'left', 'space', 'right', 'space', 'left', 'space', 'right', 'left', 'left']","[2.688403300002392, 8.446925300002476, 14.132922900000267, 20.688259400001698, 26.475635000002512, 32.13330850000057, 38.4833006000008, 45.15699300000051, 50.68807749999905, 56.31428070000038, 62.81271530000231, 68.26012020000053, 75.03407399999924, 81.02792580000096, 86.95155739999973, 92.36490290000074, 99.67619280000144, 104.25785220000034, 110.14855800000078, 116.07944449999923]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.686462399999,1227.7044492000005,1227.7044492000005,1242.9100051000005,1242.9100051000005,1242.678101899999,9.0,2.519863000001351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.6781308000009,1242.9233480999983,1242.9100051000005,1244.6901089000003,1246.6900167000003,1250.6896674,1252.6895373999996,1256.6893920999992,1258.6890652999991,1362.7049328999983,1362.6674459000005,"['space', 'right', 'right', 'right', 'left', 'right', 'left', 'space', 'right', 'right', 'right', 'left', 'right', 'left', 'left', 'space', 'space', 'left', 'space', 'right']","[2.7917832999992243, 8.202469600000768, 14.535449499999231, 20.14131550000093, 26.44717749999836, 33.128663600000436, 38.80420429999867, 46.150914199999534, 50.10052359999827, 56.80266620000111, 62.1236198000006, 68.17943050000031, 74.50664229999893, 80.19918719999987, 86.2817518999982, 93.13106369999878, 99.18908829999782, 104.97118480000063, 111.62772849999965, 116.36524149999968]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.6881090999977,1362.7049328999983,1362.7049328999983,1377.9177899000006,1377.9177899000006,1377.686735199999,8.0,2.3274609000000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.6867570999984,1377.9154558599985,1377.9177899000006,1379.698965499998,1381.6989731999984,1385.698637899999,1387.6984141999983,1391.6982716000002,1393.6982117999996,1497.7052779999995,1497.676429199999,"['space', 'space', 'right', 'left', 'left', 'right', 'left', 'left', 'left', 'right', 'right', 'left', 'space', 'right', 'right', 'left', 'left', 'left', 'left']","[2.9943569999995816, 8.235726400002022, 14.164199599999847, 21.497740700000577, 26.777126200002385, 32.38047279999955, 38.48194220000005, 44.74415500000032, 50.110182300002634, 56.94699229999969, 68.5270117, 74.51035440000123, 80.11274760000015, 86.0734564000013, 92.08534960000179, 98.10943330000009, 104.57828390000213, 110.56089160000192, 116.49542030000157]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,D09,001,2024-04-10_18h16.12.132,final_final_task,2023.2.3,60.03204510573713,2024-04-10 18h16.34.405639 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.688400000001,1497.7052779999995,1497.7052779999995,1512.691325599999,1512.691325599999,1512.6788193999982,8.0,3.402760799999669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.6788399999987,,,,,,,,
